youtube_id,bpm,key,camelot,energy
5MjnZu3H6Sc,87,F minor,4A,0.252496
H3ZJgAPemSg,85,D major,10B,0.227222
7k-KnpWlLkU,112,D major,10B,0.184213
IwMWBrxhWd0,115,F minor,4A,0.131517
i2UA0VG-wms,112,C# minor,12A,0.247789
KCkXqWPlI_s,110,C minor,5A,0.206859
8QbjWq7NKbc,110,D minor,7A,0.17288
3sq38GeiULk,106,C# major,3B,0.175851
EjBXkcJf7NI,115,A# minor,3A,0.177085
k40f6CdZIao,115,C# major,3B,0.134947
M-tJ6ZbH3xI,112,C major,8B,0.139868
A4jwFmPV5HI,84,E minor,9A,0.25509
vuzSma9UgUk,110,F# minor,11A,0.266314
UjcWEdCe8j4,84,C# major,3B,0.198906
KyxGCShK1PQ,115,C minor,5A,0.130412
4sTbpTnVeMc,112,C# minor,12A,0.218425
NO_LGPt1rtQ,115,C# minor,12A,0.285674
mRBzsAD7MRE,83,F minor,4A,0.135744
XrOMPa26QXY,82,D# minor,2A,0.191226
_wXWkzD-PV8,115,B minor,10A,0.243245
pKeZa238u7I,112,F minor,4A,0.408217
EjBXkcJf7NI,115,A# minor,3A,0.177085
mieMp0m1SM4,112,F major,7B,0.113513
PjTvhOYFgTk,112,C# minor,12A,0.292035
IYG3xItlu1k,108,B major,1B,0.166654
oK4lyLPo1uk,87,D# minor,2A,0.261772
2Gl0n4KEeh0,110,C# major,3B,0.150425
wuPgXp5wkDE,131,F minor,4A,0.211098
w7ZdK-comms,110,E minor,9A,0.141636
iO-UfM7X_5w,115,C minor,5A,0.307414
g1LFu9qhXI0,128,D# minor,2A,0.223358
deOUBFBN_GQ,125,D# minor,2A,0.152819
5Vok3LtyEIQ,128,C# minor,12A,0.175757
PLcpYNMqW-Y,125,G# major,4B,0.197333
claJ7Ne2hhs,112,B major,1B,0.28944
3yq-NFiEywo,122,D minor,7A,0.223797
UbGRZghRLVk,128,F# major,2B,0.129872
2vN6gqbuvH8,131,D# minor,2A,0.215953
-srgbN-tTlA,128,D minor,7A,0.110801
eiG-bN1y2eY,134,E minor,9A,0.06251
qqXKtHX0Qlc,122,A# minor,3A,0.209966
I47Y6VHc3Ms,128,B minor,10A,0.018374
Zxam61IocMo,125,F# major,2B,0.134422
0R0r4lrvpAo,128,C minor,5A,0.104688
zr28TRk9vCg,128,C minor,5A,0.266937
ZW7WfdTuth8,134,C minor,5A,0.178183
o8TYvnh112E,134,D minor,7A,0.2494
73gnMQ4hEBA,125,D# minor,2A,0.110937
fzfYlstUGUM,128,C major,8B,0.316731
vaYvnx6SnUY,106,A# major,6B,0.123809
p7Mng90Vapc,120,G minor,6A,0.117751
ujV5p7Rd4p8,128,E minor,9A,0.14803
jEDyCz7TNdU,131,C# minor,12A,0.20501
fV_UeJEoIFo,144,D minor,7A,0.123751
1ewGUWlq--c,131,A major,11B,0.069683
tYhZeyZC1Ds,128,A# minor,3A,0.086946
x_6FivjUwZo,110,F minor,4A,0.17673
ZRH7O726jwc,110,D minor,7A,0.085087
-Hyp-fx4-vw,134,D minor,7A,0.331704
JBY0mxTdr48,110,C# minor,12A,0.142526
Qk9MnqVt2sQ,156,D# minor,2A,0.104025
6XpAcwpO9L4,112,C# minor,12A,0.156024
JLO16LD2lSE,115,D minor,7A,0.200556
1OKSAml3H4w,110,C# minor,12A,0.145222
gAEBh93uo9E,110,E minor,9A,0.112018
-bk3U7Mxthw,115,A# major,6B,0.163228
cmYn-g8xABY,125,C major,8B,0.08742
7XtBkAg6Kgg,106,C minor,5A,0.135045
TOVsSZpRxtw,137,D# minor,2A,0.151887
jbzJoxbIiPo,110,C major,8B,0.113405
6n6WQ0p7c1Q,112,D# minor,2A,0.142874
GbfO_W7TKBo,110,A# major,6B,0.090176
opLd1nZM3f0,110,F# major,2B,0.135162
Zs5cXqt2RLo,106,E minor,9A,0.156275
PqJqKF0pnw0,165,C major,8B,0.192849
G9lxLXbHbk8,106,C# minor,12A,0.292035
hcwhxy6qV_w,112,D# minor,2A,0.277079
41AbR5OuIE8,161,F major,7B,0.120913
4g-X0tdHsLQ,125,A# major,6B,0.174802
a8kjv5YOFJk,85,C# minor,12A,0.108406
5LH7tXf4DLg,125,F minor,4A,0.157033
qGkqXcfR2eU,128,C# minor,12A,0.186313
JaOrJ7SKN10,122,B minor,10A,0.0583
BmkjZgh6XKM,125,C# minor,12A,0.130016
5R-cfvQAeDk,115,G# minor,1A,0.275501
Hsnf_5nadp0,120,B minor,10A,0.079514
u1MW12ct2YI,85,F# minor,11A,0.155555
ThU4KndVgpw,122,D# minor,2A,0.185321
Z_1ryIJf7sE,128,D# minor,2A,0.268193
Q12WiXWT5lc,112,B major,1B,0.269993
MZb1ets5EeI,122,D# minor,2A,0.158967
rgxNIslzCYc,122,D# minor,2A,0.142541
9IWkH6vz5rE,128,C minor,5A,0.096654
pOa40MNiLvY,134,E minor,9A,0.135974
-6hWvM0wmJY,125,D# minor,2A,0.272953
DgxUYh_RhKw,125,D# minor,2A,0.1023
R3kgodd0MuM,125,C# minor,12A,0.25367
cnQXjSnTfe4,123,A# minor,3A,0.158603
EXbfJ-TYun0,122,G minor,6A,0.277382
dQVMB4Id6fg,112,A# minor,3A,0.07663
84VXZkboRJ8,131,D# minor,2A,0.091709
1mp018efeOA,128,G minor,6A,0.291815
jhhHj9x7VlY,125,A# major,6B,0.206962
0lynj1rz0tw,125,D# major,5B,0.187059
WnBo5d8uW4k,125,C# minor,12A,0.116807
PPeK4p6lGfk,82,B major,1B,0.144423
leMxpPOo_w4,128,C minor,5A,0.137677
x_2oQq4uezs,125,D# minor,2A,0.142352
2zUi51HRfZQ,128,A# minor,3A,0.266279
zVwMpo0FC0k,125,D major,10B,0.195951
0jjD5BbQ0KI,131,G# minor,1A,0.128438
tuxKAURX2qk,125,D# minor,2A,0.154334
F4bKVraCzLI,125,D# minor,2A,0.19791
K3WFcYQ1Sh8,128,B major,1B,0.169204
WufN-6g6JEY,125,E minor,9A,0.069288
C3PITulZVSY,122,C major,8B,0.239978
7MDN09TugP0,128,C major,8B,0.125635
j7KCXdW3mRE,120,C minor,5A,0.084181
G5_P6AIQeas,128,G# minor,1A,0.252898
7f6gBAIkmDI,131,B minor,10A,0.340447
Y6HZX7jVOMg,122,G minor,6A,0.130803
rgxNIslzCYc,122,D# minor,2A,0.142541
NGuLy2JGa6M,125,A minor,8A,0.137785
8p37UJSTmQw,137,A minor,8A,0.189997
7IA-vrVIsm0,106,G minor,6A,0.204125
tGza1TyIePM,161,F# minor,11A,0.098062
sikWcN-vOMs,110,C major,8B,0.1838
m47dJfioW0A,110,A# minor,3A,0.143277
QYh5BUQdHp8,112,C# major,3B,0.151293
E9lrJ1crAX4,108,C# minor,12A,0.19072
iWXXzES3OUc,106,D minor,7A,0.099421
mYYCVPKALjQ,106,A# major,6B,0.11278
wf6j8CHEwJI,117,C major,8B,0.200386
_Hr_Qzbimws,110,D# minor,2A,0.221445
SBnxzXkc_qw,106,C major,8B,0.130157
PfZeC3Q1-vk,110,C minor,5A,0.235773
kbCzY-oY4vA,110,A major,11B,0.206721
NxvZ571B5Hw,110,D# minor,2A,0.310094
35RrWmGSrTM,115,D# minor,2A,0.230825
JBY0mxTdr48,110,C# minor,12A,0.142526
d4Dw7ce8WWQ,115,E minor,9A,0.283388
uI5n42A51yE,110,B major,1B,0.168539
VoWW3uKpV_I,112,D minor,7A,0.236107
ZT-oqoqlRvo,112,C minor,5A,0.110568
z_VKMWs2eaI,112,C# major,3B,0.261296
SKeNjTRhahQ,112,C minor,5A,0.202433
Q5nkwhCDgPA,112,A# major,6B,0.14791
jzpS9n_zPuk,108,F# minor,11A,0.121398
rZ812CQ-uSY,117,B minor,10A,0.14884
benGJzxFnDU,110,F# minor,11A,0.294522
0RjXaFA7Z6A,110,F minor,4A,0.162382
iA4Z4epkUqU,112,E minor,9A,0.253022
H6PkoZzTcU8,85,F# major,2B,0.360166
kS6GKTRIH2U,89,C# minor,12A,0.086912
tIldsVGIEBI,115,F minor,4A,0.211019
CZi36dYdRcU,115,C major,8B,0.247342
XMEdORkINm4,85,F# minor,11A,0.183276
dWMRX-kgY1E,115,B minor,10A,0.212177
6Jbg4ckGXVg,87,D minor,7A,0.314305
huNoJwFXuXc,88,D minor,7A,0.270072
wjLktgmxjm0,88,G minor,6A,0.273229
1R4EykjlFkM,117,F# major,2B,0.162284
jw0q5qq3ja0,117,C minor,5A,0.194788
8_vdQtlEOmA,85,F# minor,11A,0.191274
wvZikX76qBc,137,E minor,9A,0.267986
OI-VJhvT1eg,112,G# major,4B,0.3236
gKTRjlEE084,115,C# minor,12A,0.268419
GZ64iup1xmM,115,G minor,6A,0.22507
LVMS7YvzV4Y,112,C major,8B,0.114644
XMEdORkINm4,85,F# minor,11A,0.183276
_a1AJ8YdgbI,84,D major,10B,0.290969
9zaQveuvWKU,112,A# minor,3A,0.115468
jlLqLvf1b3I,91,C# minor,12A,0.333171
wvZikX76qBc,137,E minor,9A,0.267986
qLoTGZQ73mk,87,B minor,10A,0.108052
H3ZJgAPemSg,85,D major,10B,0.227222
VipuAz-QqRQ,112,C minor,5A,0.201431
z_X0o_-u8f8,115,C minor,5A,0.37561
_DVhkq1K5Vs,88,D# minor,2A,0.217527
8_vdQtlEOmA,85,F# minor,11A,0.191274
Jl53IElq9Q4,115,E minor,9A,0.191107
AjWj7SAeFmY,112,C# major,3B,0.242706
iA4Z4epkUqU,112,E minor,9A,0.253022
fJKYV_U-1Bs,115,F# major,2B,0.276506
FnivvtMaTlM,112,D minor,7A,0.288814
9zaQveuvWKU,112,A# minor,3A,0.115468
dWMRX-kgY1E,115,B minor,10A,0.212177
OI-VJhvT1eg,112,G# major,4B,0.3236
MGUoyksjgeo,115,F minor,4A,0.348441
6Jbg4ckGXVg,87,D minor,7A,0.314305
H6PkoZzTcU8,85,F# major,2B,0.360166
kS6GKTRIH2U,89,C# minor,12A,0.086912
XoiBZt0zPik,112,C# minor,12A,0.188677
LNxxSZBvRXQ,115,C# minor,12A,0.192739
H3ZJgAPemSg,85,D major,10B,0.227222
j01WRh4TKfo,85,A# minor,3A,0.28218
1XTW1xwsAuU,120,C# minor,12A,0.114675
ab3YsHe0Gqw,120,C# minor,12A,0.110079
OI-VJhvT1eg,112,G# major,4B,0.3236
XMEdORkINm4,85,F# minor,11A,0.183276
36K-LgbST3U,170,A# minor,3A,0.279292
wvZikX76qBc,137,E minor,9A,0.267986
-ou1NTzbpbc,87,D minor,7A,0.292399
08FsR9m31zg,112,F major,7B,0.173722
TtQDtfBzpkk,112,F# major,2B,0.182128
l8vLVDQuZtY,170,C major,8B,0.207512
9vX2ChV-UY8,117,D minor,7A,0.299787
C-tncGRlgdc,115,F major,7B,0.141559
WyWLvNPFOik,117,C# minor,12A,0.131371
KuJwoaYSOew,88,C# minor,12A,0.372387
0LdNxTP1H2U,120,C# minor,12A,0.224918
_a1AJ8YdgbI,84,D major,10B,0.290969
ghWlXFQlXiA,112,D minor,7A,0.25626
XMEdORkINm4,85,F# minor,11A,0.183276
MGUoyksjgeo,115,F minor,4A,0.348441
9zaQveuvWKU,112,A# minor,3A,0.115468
8_vdQtlEOmA,85,F# minor,11A,0.191274
BTR0gk1jvgI,117,F minor,4A,0.101154
9UUK2J-dF0w,112,F# minor,11A,0.118634
_DVhkq1K5Vs,88,D# minor,2A,0.217527
OI-VJhvT1eg,112,G# major,4B,0.3236
6GiLTxXjz8E,115,D minor,7A,0.202678
_2hADRJruHA,120,A major,11B,0.08931
ZWpHgs6bDTk,131,G# minor,1A,0.181503
vu0PQvwO0HI,137,A major,11B,0.107775
-GMxqO8OYFg,137,C major,8B,0.384331
60atckZQtC8,134,F minor,4A,0.137244
ejGBNLf3iUU,120,B minor,10A,0.190554
Eug_HMkvjec,137,A# major,6B,0.305582
Xvl9N095aUk,137,F major,7B,0.266158
X7dShwv9kSA,141,F minor,4A,0.205254
Ky0EKAU1aDY,134,B minor,10A,0.235373
SDAm9WRomzU,137,C minor,5A,0.27607
MCDmeeTpgz0,137,A# minor,3A,0.187112
hAIr3u68CUc,85,A minor,8A,0.165346
ZWggZZC8vM0,137,E minor,9A,0.202859
n7nEP_AckC0,148,C# minor,12A,0.267205
WJNo7q_sJmw,144,F# minor,11A,0.165512
wndqDzTarrA,92,F# major,2B,0.174993
7V4MDaMSJN4,87,F minor,4A,0.139753
FwMJR1FNlU4,87,C# major,3B,0.256199
48KXngEwcSA,87,A# minor,3A,0.104421
wvZikX76qBc,137,E minor,9A,0.267986
WxVzCVjcJc0,170,G minor,6A,0.06604
ghWlXFQlXiA,112,D minor,7A,0.25626
TtQDtfBzpkk,112,F# major,2B,0.182128
WO1mv-IczMk,117,E major,12B,0.266933
CZi36dYdRcU,115,C major,8B,0.247342
XA0CJ8QRBDY,85,C minor,5A,0.1826
-IQnIiwSDOY,176,E minor,9A,0.167862
Fbp5HCGhaqg,115,F major,7B,0.161896
6jxCEk8Vb04,87,A# minor,3A,0.230207
wsIN9JDbucI,117,E minor,9A,0.249046
-3qm8uIld-g,117,C# major,3B,0.152662
J_ESLYFoCUM,112,C# minor,12A,0.150818
pxgKspr6pAI,112,A# minor,3A,0.199843
oNyDkWqvd9k,115,D minor,7A,0.141992
eehMMA9ToIU,136,A minor,8A,0.197255
lUF2hq5V-7w,137,G# major,4B,0.121489
0MaYeyKrtxA,136,E major,12B,0.19371
rwDRqFHvo7g,137,C# minor,12A,0.29305
hPa70V2ZNEI,125,C# minor,12A,0.087968
KG81IYbjJ2s,134,F# minor,11A,0.305451
Z7b9p4te8FQ,131,A# minor,3A,0.177085
qkyUbp7Bg-4,137,A# major,6B,0.233854
WQCO7QICLwo,125,C# minor,12A,0.068467
0dKl_pEq-js,110,A# minor,3A,0.285981
2f9TvJ-le98,89,C# major,3B,0.130122
WYefpnwGWEo,141,G minor,6A,0.255323
oXSP1zR4FsY,137,D# major,5B,0.169608
hu_UiGmnn7g,137,C# minor,12A,0.122656
g_YMW2deHvE,131,B major,1B,0.200709
hYge8fAoVIs,134,G major,9B,0.18537
4A0Cx4cWx6o,137,E minor,9A,0.123084
oQMyFHUsJQE,137,A minor,8A,0.136515
tsQ1KurubqQ,141,A# major,6B,0.125896
W_XrPSY_O3g,141,D major,10B,0.178576
thRlXwzUP9E,141,A# minor,3A,0.193014
MXP-1RxBjrU,134,C minor,5A,0.232543
9N_Fm83kLzM,137,G minor,6A,0.241499
whljIgNh0is,137,A# minor,3A,0.178794
5Ts6FRsUgvo,134,C# minor,12A,0.190529
fNmxb_1Tbec,134,B minor,10A,0.231427
icvc6fl13zI,141,F# major,2B,0.102528
g_YMW2deHvE,131,B major,1B,0.200709
2hPK8Cv2vCM,134,F minor,4A,0.135635
eQ1Q35fBY2s,131,D# minor,2A,0.134054
4jAvCEe0glQ,128,B minor,10A,0.306647
ejGBNLf3iUU,120,B minor,10A,0.190554
5yNZDHCwjdc,128,A# minor,3A,0.178276
bt_4eRihLvw,137,D# minor,2A,0.200798
dgqgs1FD2tk,131,A major,11B,0.230201
4HjY9aqaxus,131,F minor,4A,0.163822
8t1JLiLP0Fs,134,A minor,8A,0.195524
C9ylThIXTbk,137,D# minor,2A,0.142972
hq7CERhsfz8,131,C minor,5A,0.041152
nR7ZucOxveE,141,E minor,9A,0.108888
J90Kb5jBRgA,141,A# minor,3A,0.222836
moYzjnrSuno,141,E minor,9A,0.139051
1NCrKw1q7ac,137,G minor,6A,0.292296
Hn52Nekx_LM,137,D# major,5B,0.121662
QZL4rlRFXoo,137,C minor,5A,0.193252
AkVZ9JaKa9Q,141,E minor,9A,0.15822
KhPujpGPPvg,85,D# minor,2A,0.175268
KIGXGkzjAoc,115,A# minor,3A,0.226291
PKovXn7pIJ8,115,D minor,7A,0.142273
cOvFz3Xcoow,117,C# major,3B,0.198385
4u0c769Y_bM,115,A# minor,3A,0.255572
V4KyOEKd2A4,112,B major,1B,0.276457
iA4Z4epkUqU,112,E minor,9A,0.253022
-8LwxN-j6QE,117,F# minor,11A,0.175719
SmnuRlUqjK4,115,E minor,9A,0.2112
St4P4m8hOlk,112,F minor,4A,0.141177
p-EsE4Axy7o,112,F# minor,11A,0.284199
xaJxh6D27Ik,120,D minor,7A,0.137775
VZzY_8yVTUQ,87,C# minor,12A,0.315681
HErJv9f-7Oo,85,F# major,2B,0.154567
MRUPRGpOsfM,115,D# minor,2A,0.339469
Su6PK3wW1Mw,87,D# minor,2A,0.340951
msyoj01nmnw,85,A# minor,3A,0.107989
XpbHkBj2LGo,85,E major,12B,0.249887
lgBvtrH92_U,87,F# minor,11A,0.135916
Yc2NG0K9zQk,115,E minor,9A,0.320801
kv3kqitadV0,115,A minor,8A,0.138491
XDGfpRngKqM,88,C minor,5A,0.363232
v5LCg9icUnM,87,C major,8B,0.070765
KCBFmsMCM6g,85,D minor,7A,0.26441
Z8NokNkrlOQ,112,C# minor,12A,0.245961
M4UayvQerHE,88,C# minor,12A,0.302977
-RD70uQNOrE,176,A# minor,3A,0.166057
_DVhkq1K5Vs,88,D# minor,2A,0.217527
tIldsVGIEBI,115,F minor,4A,0.211019
dprKNB5yPjA,88,D minor,7A,0.180102
ozUyWPF2w6c,120,A# minor,3A,0.196734
KCBFmsMCM6g,85,D minor,7A,0.26441
McHfTlXc8XU,115,C minor,5A,0.290376
6Y4Twxfua0Y,117,C# minor,12A,0.15477
DCcHQHHuzG4,120,C# major,3B,0.113633
U5BBG3v13MQ,165,A# minor,3A,0.110675
DHVN2zhKdvA,170,E minor,9A,0.278799
viLvwS1fQY8,110,E minor,9A,0.194219
gEU_jCCbhZY,115,E minor,9A,0.259419
F791eu7-L7Y,128,E minor,9A,0.134525
EOjxtPgTQqE,117,F minor,4A,0.283814
Gnq991gg6e0,126,B minor,10A,0.116586
icoMdm7k9wc,122,A# major,6B,0.229103
OZB7qJ8hvIo,125,A# major,6B,0.201474
GRo_4NRfTUA,131,F# minor,11A,0.295607
HFwZul_PSfc,128,G major,9B,0.228097
6Wf5if7yeNg,122,G minor,6A,0.180276
9D3PuUgQjFA,131,C minor,5A,0.078997
Bt3vr5THCvM,125,C# major,3B,0.17663
U9Jlz1hRPFs,131,F# minor,11A,0.292831
vp6JpJUmgRQ,125,G# major,4B,0.177513
Z1ORsSmIpOM,128,E minor,9A,0.263044
IVss1pmYNhw,122,A minor,8A,0.217884
kFs2aLxnDIk,126,C# minor,12A,0.105464
BPZSuzIM-9E,128,F major,7B,0.142022
3odl-KoNZwk,122,C minor,5A,0.068367
Sqi2QhyWCM4,134,D# minor,2A,0.121804
Dt6-uVQPORg,125,F# major,2B,0.135261
4E1e3dCZTec,131,C# minor,12A,0.178409
UsIGMc5uNo0,141,D minor,7A,0.231288
Ls-DHg7X1PE,131,C# minor,12A,0.132933
jE89eOs4cLs,125,A major,11B,0.164135
EJC2KCj2baI,122,C# minor,12A,0.198287
0rNxZ4rNdLU,131,A# minor,3A,0.210804
SM2CqElsF0M,128,E major,12B,0.189798
Fh_Y98gQKSs,61,C minor,5A,0.217313
iM9nbTLrw4M,128,D minor,7A,0.227907
8_vYIN9blWs,131,A# major,6B,0.263303
AMODH6z4VwQ,125,F# minor,11A,0.197832
FeWQFWBE1l8,117,C minor,5A,0.072606
0_2Qi5LsZs8,88,D major,10B,0.191609
Ex9TxkgrVZ4,115,F# minor,11A,0.381781
tP89zqLk6G4,115,D minor,7A,0.372346
St4P4m8hOlk,112,F minor,4A,0.141177
_fvatl_AYlw,115,D# minor,2A,0.199342
10SkVPcx4MA,115,D minor,7A,0.175022
nBg0xMJ2Sz0,115,F minor,4A,0.302351
mPCg3N7XgNA,89,D# minor,2A,0.292446
DDZ2KXGRKtU,117,D# minor,2A,0.169241
MM8J6Rt4aOE,85,F# major,2B,0.193951
RoO1jq_faQw,87,D# minor,2A,0.18775
l5DchUj2K7I,115,D minor,7A,0.260089
BTZAQlr6ZZc,131,E minor,9A,0.057294
vvxCOd4WmeA,117,B minor,10A,0.14981
Q6HpTrmwnhQ,170,F# major,2B,0.189826
3az8DowPy6A,117,D# minor,2A,0.290439
-WcqVgqI670,87,C# minor,12A,0.27553
8g1lzAUFPZc,117,A major,11B,0.14708
8ic-Egg6vgE,87,B major,1B,0.219104
2oVeiVt9pUs,88,E minor,9A,0.278897
Z8NokNkrlOQ,112,C# minor,12A,0.245961
RCfONkq0h2k,115,F# minor,11A,0.325146
ojYsJi0q6ko,115,D# minor,2A,0.188345
q_3L-zE6aMw,140,A# major,6B,0.218305
McHfTlXc8XU,115,C minor,5A,0.290376
GWIAXuOtqNE,88,E major,12B,0.308984
KIGXGkzjAoc,115,A# minor,3A,0.226291
Mbg4UUBF9fE,115,E minor,9A,0.14779
sgcolBv-dVo,117,C# minor,12A,0.316994
I7_aR5cGOB8,87,D# minor,2A,0.22577
jxbXgS9e9tc,115,D minor,7A,0.184911
p8N5iNvR-J0,117,B minor,10A,0.371897
d_O-zzU9yAM,115,E minor,9A,0.196101
Q6HpTrmwnhQ,170,F# major,2B,0.189826
wZXexczhS3s,115,A# minor,3A,0.177662
ecTz4WRoO5I,115,D# minor,2A,0.135253
s9oQeW7owoI,117,D major,10B,0.142863
cNsTFXe_xEE,115,C# minor,12A,0.103862
Wj3Bm0U_ytM,170,F minor,4A,0.20616
-8LwxN-j6QE,117,F# minor,11A,0.175719
4Q3DWyHLMIE,115,D minor,7A,0.308242
RCfONkq0h2k,115,F# minor,11A,0.325146
HaYkbJ_K17Y,115,D minor,7A,0.138838
-eRirCwl1XM,87,F# major,2B,0.360339
Nx4e9sifceI,115,D minor,7A,0.268721
Uow3dMA5m14,112,F# major,2B,0.100991
2l898W68XSU,117,F# minor,11A,0.174831
e4imUOY-wZw,117,A# major,6B,0.135775
zvKy68xvh2o,112,F# minor,11A,0.1922
cNsTFXe_xEE,115,C# minor,12A,0.103862
8onKTjXcRxw,115,G# minor,1A,0.311186
Kk0XKuQBInw,115,F minor,4A,0.166689
tP89zqLk6G4,115,D minor,7A,0.372346
ecTz4WRoO5I,115,D# minor,2A,0.135253
fWBveCHD-bI,88,C# major,3B,0.38162
XDGfpRngKqM,88,C minor,5A,0.363232
9pVorGNsvcs,117,B minor,10A,0.199741
Nx4e9sifceI,115,D minor,7A,0.268721
e_i0hCkhVcg,115,E minor,9A,0.194636
dGpdBsM8uhg,140,C# major,3B,0.082688
10SkVPcx4MA,115,D minor,7A,0.175022
gD8UsqjWRR0,112,D# minor,2A,0.173674
XqveO_75TDo,87,F# minor,11A,0.173705
2l898W68XSU,117,F# minor,11A,0.174831
sbqdLTJzdWg,117,D minor,7A,0.125836
PeVJMtohLtc,117,A minor,8A,0.313539
RCfONkq0h2k,115,F# minor,11A,0.325146
a5R2n557VDA,112,D minor,7A,0.113074
gEU_jCCbhZY,115,E minor,9A,0.259419
Anp8KF63viY,115,F# minor,11A,0.110752
m3QybGebCYk,117,F# major,2B,0.201896
Uow3dMA5m14,112,F# major,2B,0.100991
fWBveCHD-bI,88,C# major,3B,0.38162
GZ64iup1xmM,115,G minor,6A,0.22507
MndyIzkrdY0,99,F minor,4A,0.044941
81Gq3qJ0azM,87,C# minor,12A,0.133087
viLvwS1fQY8,110,E minor,9A,0.194219
pln2aKwvPuY,112,B major,1B,0.364373
Z8NokNkrlOQ,112,C# minor,12A,0.245961
Wvf4RJyZJcM,87,D minor,7A,0.303184
Yc2NG0K9zQk,115,E minor,9A,0.320801
CYvNgA-DZ2A,115,D# minor,2A,0.308068
JnRoDxEVRRE,117,B minor,10A,0.134399
Nx4e9sifceI,115,D minor,7A,0.268721
-eRirCwl1XM,87,F# major,2B,0.360339
8onKTjXcRxw,115,G# minor,1A,0.311186
355Pw0miQ5U,117,C minor,5A,0.146807
1EGt9yXXfbg,115,C# minor,12A,0.202162
S9V_DW6ZgUE,115,E major,12B,0.118423
GWIAXuOtqNE,88,E major,12B,0.308984
pynRAC_1cg4,176,F# major,2B,0.333105
Wj3Bm0U_ytM,170,F minor,4A,0.20616
8onKTjXcRxw,115,G# minor,1A,0.311186
mRrc8Yr7RDM,87,C# minor,12A,0.267304
MndyIzkrdY0,99,F minor,4A,0.044941
nqPKUPQwli4,115,F# minor,11A,0.232436
Nx4e9sifceI,115,D minor,7A,0.268721
L3PFuX3HCg0,117,B minor,10A,0.266934
hytEQ_IEl2c,112,D major,10B,0.24506
vvxCOd4WmeA,117,B minor,10A,0.14981
w36-4_aBqQU,115,C minor,5A,0.120005
p8N5iNvR-J0,117,B minor,10A,0.371897
_EZGEz7In3c,115,D# minor,2A,0.331411
cNsTFXe_xEE,115,C# minor,12A,0.103862
I7_aR5cGOB8,87,D# minor,2A,0.22577
c9-dSAVmnms,125,C# minor,12A,0.252836
KIGXGkzjAoc,115,A# minor,3A,0.226291
4Q3DWyHLMIE,115,D minor,7A,0.308242
_reElm4cPOY,112,E major,12B,0.185886
mRrc8Yr7RDM,87,C# minor,12A,0.267304
MndyIzkrdY0,99,F minor,4A,0.044941
PP5_680pIYY,89,G# minor,1A,0.161644
Q6HpTrmwnhQ,170,F# major,2B,0.189826
Nx4e9sifceI,115,D minor,7A,0.268721
zoCfXtwJh3c,115,C# minor,12A,0.23014
RCfONkq0h2k,115,F# minor,11A,0.325146
Wj3Bm0U_ytM,170,F minor,4A,0.20616
Uow3dMA5m14,112,F# major,2B,0.100991
Wvf4RJyZJcM,87,D minor,7A,0.303184
-eRirCwl1XM,87,F# major,2B,0.360339
Nx4e9sifceI,115,D minor,7A,0.268721
Wvf4RJyZJcM,87,D minor,7A,0.303184
KIGXGkzjAoc,115,A# minor,3A,0.226291
1Tf28AOwQ7Y,87,A# minor,3A,0.268718
_EZGEz7In3c,115,D# minor,2A,0.331411
9pVorGNsvcs,117,B minor,10A,0.199741
10SkVPcx4MA,115,D minor,7A,0.175022
mRrc8Yr7RDM,87,C# minor,12A,0.267304
_n53cZuK5Vo,117,C# major,3B,0.262421
PP5_680pIYY,89,G# minor,1A,0.161644
9nOBWxkBHXI,115,C major,8B,0.215618
Wj3Bm0U_ytM,170,F minor,4A,0.20616
Q6HpTrmwnhQ,170,F# major,2B,0.189826
fWBveCHD-bI,88,C# major,3B,0.38162
Wj3Bm0U_ytM,170,F minor,4A,0.20616
LZdN0ckEIkU,115,B minor,10A,0.263237
cNsTFXe_xEE,115,C# minor,12A,0.103862
9_XoUbtDt-Y,137,C# minor,12A,0.02701
5kDu9ZpbBUU,115,D# minor,2A,0.277569
U5BBG3v13MQ,165,A# minor,3A,0.110675
CYvNgA-DZ2A,115,D# minor,2A,0.308068
3EtDfNTxZuc,87,A# minor,3A,0.198283
1EGt9yXXfbg,115,C# minor,12A,0.202162
fplcQKvCMzs,112,D# major,5B,0.153407
_reElm4cPOY,112,E major,12B,0.185886
zagGbMPb12E,117,G# major,4B,0.266301
rwKC6hAkcaM,176,C# minor,12A,0.176851
LZdN0ckEIkU,115,B minor,10A,0.263237
-eRirCwl1XM,87,F# major,2B,0.360339
3EtDfNTxZuc,87,A# minor,3A,0.198283
viLvwS1fQY8,110,E minor,9A,0.194219
QNeqbLxA8WA,120,B minor,10A,0.304943
pln2aKwvPuY,112,B major,1B,0.364373
p8N5iNvR-J0,117,B minor,10A,0.371897
Yc2NG0K9zQk,115,E minor,9A,0.320801
STfTmL52q58,115,F# minor,11A,0.137079
VbLSPVIOT8Q,115,A major,11B,0.267476
oH2byxPMB28,115,D# minor,2A,0.156927
8onKTjXcRxw,115,G# minor,1A,0.311186
9nOBWxkBHXI,115,C major,8B,0.215618
bX1wVGC_NqU,115,B minor,10A,0.198473
6hKuUfozpt0,120,F# minor,11A,0.137359
TT7YGV_q2Rk,85,D minor,7A,0.408301
xH5ZgJVKFOk,120,A# minor,3A,0.169167
rwKC6hAkcaM,176,C# minor,12A,0.176851
